experiment,id,split,utterance,gold,predicted,correct,confidence,jev_confidence,top1,p1,top2,p2,top3,p3,n_nonzero_options,latency_ms,cost_usd,described_predicted,described_correct,described_confidence
E2-oos,test-3284,test,talk to me about the total of my state taxes,taxes,taxes,1,1.0,1.0,taxes,1.0,,,,,1,185,0.00010592400000000001,,,
E2-oos,test-3285,test,what am i paying in taxes,taxes,taxes,1,1.0,1.0,taxes,1.0,,,,,1,100,0.000105756,,,
E2-oos,test-3286,test,what is the total of my state taxes,taxes,taxes,1,1.0,1.0,taxes,1.0,,,,,1,140,0.00010584,,,
E2-oos,test-3287,test,how much do i owe the irs,taxes,taxes,1,0.79,0.78,taxes,0.79,balance,0.11,bill_balance,0.09,4,243,0.00010584,,,
E2-oos,test-3288,test,how much do i pay the irs,taxes,taxes,1,0.99,0.98,taxes,0.99,pay_bill,0.01,,,2,243,0.00010584,,,
E2-oos,test-3289,test,do you know my state tax total,taxes,taxes,1,1.0,0.99,taxes,1.0,,,,,1,136,0.000105798,,,
E2-oos,test-3290,test,what's the amount of taxes for my income,taxes,taxes,1,1.0,1.0,taxes,1.0,,,,,1,146,0.000105882,,,
E2-oos,test-3291,test,how much are my taxes for my income,taxes,taxes,1,1.0,1.0,taxes,1.0,,,,,1,140,0.00010584,,,
E2-oos,test-3292,test,i pay how much of taxes with my income,taxes,taxes,1,1.0,0.99,taxes,1.0,,,,,1,146,0.000105882,,,
E2-oos,test-3293,test,how much is my state taxes,taxes,taxes,1,1.0,1.0,taxes,1.0,,,,,1,210,0.000105756,,,
E2-oos,test-3294,test,i need the data and price from my state taxes,taxes,taxes,1,1.0,1.0,taxes,1.0,,,,,1,163,0.00010592400000000001,,,
E2-oos,test-3295,test,do you know the price for my taxes in income,taxes,taxes,1,1.0,0.99,taxes,1.0,,,,,1,108,0.00010592400000000001,,,
E2-oos,test-3296,test,what is the amount of my state taxes,taxes,taxes,1,1.0,1.0,taxes,1.0,,,,,1,118,0.00010584,,,
E2-oos,test-3297,test,what is the price of my state taxes that i owe,taxes,taxes,1,0.98,0.97,taxes,0.98,balance,0.01,bill_balance,0.01,3,261,0.00010596600000000001,,,
E2-oos,test-3298,test,do you know the total for taxes for my income,taxes,taxes,1,1.0,1.0,taxes,1.0,,,,,1,152,0.00010592400000000001,,,
E2-oos,test-3299,test,what should i squirrel away to pay in taxes,taxes,taxes,1,1.0,1.0,taxes,1.0,,,,,1,131,0.000105882,,,
E2-oos,test-3300,test,i must pay verizon what minimum amount on my bill,min_payment,min_payment,1,1.0,1.0,min_payment,1.0,,,,,1,186,0.00010596600000000001,,,
E2-oos,test-3301,test,what is the lowest amount i must pay on my verizon bill,min_payment,min_payment,1,1.0,0.99,min_payment,1.0,,,,,1,274,0.00010605000000000002,,,
E2-oos,test-3302,test,"at a minimum, what must i pay on my verizon bill",min_payment,min_payment,1,1.0,1.0,min_payment,1.0,,,,,1,291,0.00010605000000000002,,,
E2-oos,test-3303,test,what is my minimum verizon bill payment,min_payment,min_payment,1,1.0,1.0,min_payment,1.0,,,,,1,134,0.00010584,,,
E2-oos,test-3304,test,"what must i pay, at a minimum, on my verizon bill",min_payment,min_payment,1,1.0,0.99,min_payment,1.0,,,,,1,262,0.00010609200000000001,,,
E2-oos,test-3305,test,what's the least i can pay this month,min_payment,min_payment,1,1.0,1.0,min_payment,1.0,,,,,1,92,0.000105882,,,
E2-oos,test-3306,test,what is my amex minimum payment,min_payment,min_payment,1,1.0,1.0,min_payment,1.0,,,,,1,186,0.000105798,,,
E2-oos,test-3307,test,what's the minimum payment,min_payment,min_payment,1,1.0,1.0,min_payment,1.0,,,,,1,150,0.00010571400000000001,,,
E2-oos,test-3308,test,what is my minimum payment and when is it due,min_payment,min_payment,1,1.0,1.0,min_payment,1.0,,,,,1,321,0.00010592400000000001,,,
E2-oos,test-3309,test,is there a minimum payment i can make,min_payment,min_payment,1,1.0,1.0,min_payment,1.0,,,,,1,132,0.00010584,,,
E2-oos,test-3310,test,what is the lowest amount i can pay for my cellphone bill,min_payment,min_payment,1,0.9293,0.91,min_payment,0.9293,pay_bill,0.0404,oos,0.0202,4,154,0.000106008,,,
E2-oos,test-3311,test,what is the lowest amount i can pay for my insurance bill,min_payment,min_payment,1,0.96,0.95,min_payment,0.96,insurance,0.04,,,2,126,0.000106008,,,
E2-oos,test-3312,test,what is the minimum i can pay on my credit card bill,min_payment,min_payment,1,1.0,1.0,min_payment,1.0,,,,,1,122,0.000106008,,,
E2-oos,test-3313,test,what is the lowest amount i can pay for my medical bill,min_payment,min_payment,1,0.92,0.91,min_payment,0.92,pay_bill,0.05,oos,0.02,4,122,0.000106008,,,
E2-oos,test-3314,test,what is the minimum i can pay on my phone bill,min_payment,min_payment,1,1.0,0.99,min_payment,1.0,,,,,1,134,0.00010596600000000001,,,
E2-oos,test-3315,test,what is the minimum i can pay on my insurance bill,min_payment,min_payment,1,0.99,0.99,min_payment,0.99,insurance,0.01,,,2,256,0.00010596600000000001,,,
E2-oos,test-3316,test,what is the minimum i can pay on my electric bill,min_payment,min_payment,1,1.0,0.99,min_payment,1.0,,,,,1,92,0.00010596600000000001,,,
E2-oos,test-3317,test,what is the minimum i can pay on my gas bill,min_payment,min_payment,1,0.98,0.97,min_payment,0.98,gas,0.02,,,2,132,0.00010596600000000001,,,
E2-oos,test-3318,test,what is the lowest amount i can pay for my hospital bill,min_payment,min_payment,1,0.8182,0.8,min_payment,0.8182,bill_balance,0.0808,pay_bill,0.0707,4,95,0.000106008,,,
E2-oos,test-3319,test,what is the lowest amount i can pay for my car bill,min_payment,min_payment,1,1.0,0.99,min_payment,1.0,,,,,1,200,0.000106008,,,
E2-oos,test-3320,test,what is the minimum i can pay on my cell phone bill,min_payment,min_payment,1,1.0,0.99,min_payment,1.0,,,,,1,103,0.000106008,,,
E2-oos,test-3321,test,what is the minimum i can pay on my water bill,min_payment,min_payment,1,1.0,1.0,min_payment,1.0,,,,,1,212,0.00010596600000000001,,,
E2-oos,test-3322,test,what is the minimum i can pay on my heating bill,min_payment,min_payment,1,1.0,0.99,min_payment,1.0,,,,,1,115,0.00010596600000000001,,,
E2-oos,test-3323,test,tell me the minimum i can pay on my utilities bill,min_payment,min_payment,1,1.0,0.99,min_payment,1.0,,,,,1,128,0.00010596600000000001,,,
E2-oos,test-3324,test,what is the minimum amount i can pay on my gas bill,min_payment,min_payment,1,0.97,0.97,min_payment,0.97,gas,0.02,pay_bill,0.01,3,134,0.000106008,,,
E2-oos,test-3325,test,do you know the smallest amount i can pay on my water bill,min_payment,min_payment,1,1.0,0.99,min_payment,1.0,,,,,1,141,0.00010605000000000002,,,
E2-oos,test-3326,test,look up the lowest amount i can pay on my electricity bill,min_payment,min_payment,1,0.97,0.96,min_payment,0.97,pay_bill,0.02,bill_balance,0.01,3,148,0.000106008,,,
E2-oos,test-3327,test,what is the minimum payable amount for my rent bill this month,min_payment,min_payment,1,0.99,0.99,min_payment,0.99,bill_balance,0.01,,,2,120,0.000106008,,,
E2-oos,test-3328,test,what is the minimum payment on my water bill,min_payment,min_payment,1,1.0,0.99,min_payment,1.0,,,,,1,134,0.000105882,,,
E2-oos,test-3329,test,"if i wanted to spend the lowest for my electric bill, then how much would it be",min_payment,oos,0,0.4545,0.43,oos,0.4545,bill_balance,0.2929,calculator,0.0909,9,203,0.00010626,,,
E2-oos,test-3330,test,set whisper mode to off,whisper_mode,whisper_mode,1,1.0,1.0,whisper_mode,1.0,,,,,1,222,0.00010571400000000001,,,
E2-oos,test-3331,test,switch off whisper mode,whisper_mode,whisper_mode,1,1.0,1.0,whisper_mode,1.0,,,,,1,173,0.00010567200000000001,,,
E2-oos,test-3332,test,switch whisper mode off,whisper_mode,whisper_mode,1,1.0,1.0,whisper_mode,1.0,,,,,1,140,0.00010567200000000001,,,
E2-oos,test-3333,test,turn whisper mode off,whisper_mode,whisper_mode,1,1.0,1.0,whisper_mode,1.0,,,,,1,121,0.00010567200000000001,,,
E2-oos,test-3334,test,"whisper mode, please",whisper_mode,whisper_mode,1,1.0,1.0,whisper_mode,1.0,,,,,1,146,0.000105756,,,
E2-oos,test-3335,test,please start whisper mode,whisper_mode,whisper_mode,1,1.0,1.0,whisper_mode,1.0,,,,,1,86,0.00010567200000000001,,,
E2-oos,test-3336,test,switch over to whisper mode,whisper_mode,whisper_mode,1,1.0,1.0,whisper_mode,1.0,,,,,1,277,0.00010571400000000001,,,
E2-oos,test-3337,test,leave whisper mode,whisper_mode,whisper_mode,1,1.0,1.0,whisper_mode,1.0,,,,,1,231,0.00010563,,,
E2-oos,test-3338,test,revert from whisper mode,whisper_mode,whisper_mode,1,1.0,1.0,whisper_mode,1.0,,,,,1,139,0.00010571400000000001,,,
E2-oos,test-3339,test,whisper mode must be left,whisper_mode,whisper_mode,1,0.99,0.99,whisper_mode,0.99,cancel,0.01,,,2,286,0.000105798,,,
E2-oos,test-3340,test,change from whisper mode,whisper_mode,whisper_mode,1,1.0,0.99,whisper_mode,1.0,,,,,1,163,0.00010567200000000001,,,
E2-oos,test-3341,test,help to turn on whisper mode,whisper_mode,whisper_mode,1,1.0,1.0,whisper_mode,1.0,,,,,1,151,0.000105756,,,
E2-oos,test-3342,test,turn on whisper mode,whisper_mode,whisper_mode,1,1.0,1.0,whisper_mode,1.0,,,,,1,79,0.00010567200000000001,,,
E2-oos,test-3343,test,whisper mode,whisper_mode,whisper_mode,1,0.99,0.99,whisper_mode,0.99,change_volume,0.01,,,2,132,0.00010567200000000001,,,
E2-oos,test-3344,test,start whisper mode,whisper_mode,whisper_mode,1,1.0,1.0,whisper_mode,1.0,,,,,1,125,0.00010563,,,
E2-oos,test-3345,test,go to whisper mode until this movie is over,whisper_mode,whisper_mode,1,1.0,1.0,whisper_mode,1.0,,,,,1,138,0.000105882,,,
E2-oos,test-3346,test,go to whisper mode until i say to go back to normal,whisper_mode,whisper_mode,1,1.0,1.0,whisper_mode,1.0,,,,,1,185,0.000106008,,,
E2-oos,test-3347,test,go into whisper mode until the plane lands,whisper_mode,whisper_mode,1,1.0,1.0,whisper_mode,1.0,,,,,1,113,0.00010584,,,
E2-oos,test-3348,test,go to whisper mode for one hour,whisper_mode,whisper_mode,1,1.0,1.0,whisper_mode,1.0,,,,,1,103,0.000105798,,,
E2-oos,test-3349,test,go to whisper mode until my morning alarm goes off,whisper_mode,whisper_mode,1,0.99,0.99,whisper_mode,0.99,alarm,0.01,,,2,265,0.00010592400000000001,,,
E2-oos,test-3350,test,make saound function operate in whisper mode,whisper_mode,whisper_mode,1,0.99,0.99,whisper_mode,0.99,change_volume,0.01,,,2,209,0.00010584,,,
E2-oos,test-3351,test,change audio settings to the whisper option,whisper_mode,whisper_mode,1,0.99,0.99,whisper_mode,0.99,change_volume,0.01,,,2,156,0.000105798,,,
E2-oos,test-3352,test,change audio to whisper mode,whisper_mode,whisper_mode,1,1.0,1.0,whisper_mode,1.0,,,,,1,104,0.00010571400000000001,,,
E2-oos,test-3353,test,i want to only use the whisper sound,whisper_mode,whisper_mode,1,0.98,0.97,whisper_mode,0.98,change_volume,0.02,,,2,274,0.00010584,,,
E2-oos,test-3354,test,change sound setting to whisper,whisper_mode,whisper_mode,1,0.94,0.93,whisper_mode,0.94,change_volume,0.06,,,2,190,0.00010571400000000001,,,
E2-oos,test-3355,test,change to something that's not whisper mode,whisper_mode,whisper_mode,1,0.99,0.99,whisper_mode,0.99,change_volume,0.01,,,2,271,0.00010584,,,
E2-oos,test-3356,test,cancel whisper mode,whisper_mode,whisper_mode,1,0.96,0.95,whisper_mode,0.96,cancel,0.04,,,2,112,0.00010563,,,
E2-oos,test-3357,test,get out of whisper mode,whisper_mode,whisper_mode,1,1.0,1.0,whisper_mode,1.0,,,,,1,145,0.00010571400000000001,,,
E2-oos,test-3358,test,"whisper mode, stop",whisper_mode,whisper_mode,1,0.99,0.98,whisper_mode,0.99,cancel,0.01,,,2,223,0.000105756,,,
E2-oos,test-3359,test,stop whisper mode,whisper_mode,whisper_mode,1,1.0,0.99,whisper_mode,1.0,,,,,1,113,0.00010563,,,
E2-oos,test-3360,test,stop what you're doing,cancel,oos,0,0.4747,0.46,oos,0.4747,cancel,0.3737,no,0.0505,7,199,0.00010571400000000001,,,
E2-oos,test-3361,test,this process needs to stop,cancel,cancel,1,0.73,0.72,cancel,0.73,oos,0.17,no,0.06,5,154,0.00010571400000000001,,,
E2-oos,test-3362,test,stop this process,cancel,cancel,1,0.87,0.85,cancel,0.87,oos,0.11,no,0.01,4,272,0.00010563,,,
E2-oos,test-3363,test,"that was a mistake, undo that",cancel,cancel,1,0.59,0.58,cancel,0.59,oos,0.35,reset_settings,0.03,5,92,0.000105798,,,
E2-oos,test-3364,test,ignore the previous command,cancel,oos,0,0.6768,0.66,oos,0.6768,cancel,0.2828,no,0.0303,4,202,0.00010567200000000001,,,
E2-oos,test-3365,test,forget what i told you to do,cancel,cancel,1,0.49,0.48,cancel,0.49,oos,0.35,no,0.08,6,242,0.000105798,,,
E2-oos,test-3366,test,please cancel the last input,cancel,cancel,1,0.95,0.94,cancel,0.95,oos,0.03,cancel_reservation,0.02,3,162,0.00010571400000000001,,,
E2-oos,test-3367,test,please stop the current process,cancel,cancel,1,0.88,0.87,cancel,0.88,oos,0.1,timer,0.02,3,133,0.00010571400000000001,,,
E2-oos,test-3368,test,can you end the current process,cancel,cancel,1,0.74,0.72,cancel,0.74,goodbye,0.18,oos,0.07,4,150,0.000105756,,,
E2-oos,test-3369,test,just stop talking,cancel,oos,0,0.48,0.47,oos,0.48,no,0.15,goodbye,0.11,6,253,0.00010563,,,
E2-oos,test-3370,test,please stop talking,cancel,oos,0,0.37,0.35,oos,0.37,whisper_mode,0.19,goodbye,0.16,6,129,0.00010563,,,
E2-oos,test-3371,test,"stop, just stop",cancel,cancel,1,0.38,0.36,cancel,0.38,no,0.32,oos,0.26,6,220,0.00010567200000000001,,,
E2-oos,test-3372,test,you can stop talking ai,cancel,oos,0,0.3232,0.31,oos,0.3232,are_you_a_bot,0.2626,goodbye,0.1818,8,173,0.00010571400000000001,,,
E2-oos,test-3373,test,stop the process,cancel,cancel,1,0.77,0.75,cancel,0.77,oos,0.14,timer,0.07,5,225,0.00010563,,,
E2-oos,test-3374,test,can you turn off the process,cancel,oos,0,0.49,0.48,oos,0.49,cancel,0.34,smart_home,0.07,6,86,0.000105756,,,
E2-oos,test-3375,test,stop talking,cancel,oos,0,0.4141,0.39,oos,0.4141,whisper_mode,0.2727,no,0.1313,6,205,0.000105588,,,
E2-oos,test-3376,test,you can cancel the task,cancel,cancel,1,0.93,0.92,cancel,0.93,todo_list_update,0.04,todo_list,0.02,4,190,0.00010571400000000001,,,
E2-oos,test-3377,test,can you cancel that,cancel,cancel,1,0.89,0.88,cancel,0.89,cancel_reservation,0.11,,,2,189,0.00010567200000000001,,,
E2-oos,test-3378,test,can you cancel that request,cancel,cancel,1,0.8182,0.8,cancel,0.8182,pto_request,0.101,cancel_reservation,0.0808,3,112,0.00010571400000000001,,,
E2-oos,test-3379,test,"could you cancel that request, please",cancel,cancel,1,0.88,0.86,cancel,0.88,cancel_reservation,0.08,pto_request,0.04,3,108,0.000105798,,,
E2-oos,test-3380,test,"can you cancel that request, please",cancel,cancel,1,0.85,0.84,cancel,0.85,cancel_reservation,0.08,pto_request,0.07,3,430,0.000105798,,,
E2-oos,test-3381,test,"can you cancel that, please",cancel,cancel,1,0.89,0.88,cancel,0.89,cancel_reservation,0.11,,,2,93,0.000105756,,,
E2-oos,test-3382,test,hush,cancel,whisper_mode,0,0.7879,0.77,whisper_mode,0.7879,change_volume,0.1111,oos,0.0707,4,230,0.000105588,,,
E2-oos,test-3383,test,be quiet,cancel,whisper_mode,0,0.5556,0.54,whisper_mode,0.5556,change_volume,0.404,oos,0.0303,4,263,0.000105588,,,
E2-oos,test-3384,test,stop it now!,cancel,no,0,0.4444,0.43,no,0.4444,cancel,0.2828,oos,0.2222,5,195,0.00010567200000000001,,,
E2-oos,test-3385,test,stop talking you are annoying,cancel,oos,0,0.71,0.7,oos,0.71,no,0.19,whisper_mode,0.05,6,242,0.00010571400000000001,,,
E2-oos,test-3386,test,you need to shut it,cancel,change_volume,0,0.48,0.46,change_volume,0.48,oos,0.22,no,0.1,8,178,0.00010571400000000001,,,
E2-oos,test-3387,test,stop processing,cancel,cancel,1,0.7,0.69,cancel,0.7,oos,0.22,no,0.05,5,124,0.000105588,,,
E2-oos,test-3388,test,abort mission,cancel,cancel,1,0.95,0.94,cancel,0.95,oos,0.04,cancel_reservation,0.01,3,206,0.000105588,,,
E2-oos,test-3389,test,stop speaking,cancel,oos,0,0.3232,0.31,oos,0.3232,change_volume,0.2424,whisper_mode,0.1616,7,230,0.000105588,,,
E2-oos,test-3390,test,are visas needed to travel to jamaica,international_visa,international_visa,1,1.0,1.0,international_visa,1.0,,,,,1,264,0.00010584,,,
E2-oos,test-3391,test,do i need a visa for south korea,international_visa,international_visa,1,1.0,1.0,international_visa,1.0,,,,,1,131,0.000105882,,,
E2-oos,test-3392,test,"if i go to columbia, will i need a visa",international_visa,international_visa,1,1.0,1.0,international_visa,1.0,,,,,1,90,0.00010605000000000002,,,
E2-oos,test-3393,test,are visas required to go to cuba,international_visa,international_visa,1,1.0,1.0,international_visa,1.0,,,,,1,189,0.00010584,,,
E2-oos,test-3394,test,do i need to apply for a visa for my trip to india,international_visa,international_visa,1,1.0,1.0,international_visa,1.0,,,,,1,273,0.00010605000000000002,,,
E2-oos,test-3395,test,if i go to indonesia would i need a visa,international_visa,international_visa,1,1.0,1.0,international_visa,1.0,,,,,1,91,0.00010592400000000001,,,
E2-oos,test-3396,test,do i need a visa to travel to indonesia,international_visa,international_visa,1,1.0,1.0,international_visa,1.0,,,,,1,136,0.000105882,,,
E2-oos,test-3397,test,should i apply for a visa if i am traveling to mexico,international_visa,international_visa,1,1.0,1.0,international_visa,1.0,,,,,1,165,0.000106008,,,
E2-oos,test-3398,test,is a visa necessary for traveling to south africa,international_visa,international_visa,1,1.0,1.0,international_visa,1.0,,,,,1,107,0.000105882,,,
E2-oos,test-3399,test,if i want to travel to singapore do i need a visa,international_visa,international_visa,1,1.0,1.0,international_visa,1.0,,,,,1,187,0.000106008,,,
E2-oos,test-3400,test,do americans need visas in canada,international_visa,international_visa,1,1.0,1.0,international_visa,1.0,,,,,1,187,0.000105798,,,
E2-oos,test-3401,test,would i need a visa in taiwan,international_visa,international_visa,1,1.0,1.0,international_visa,1.0,,,,,1,118,0.00010584,,,
E2-oos,test-3402,test,i'd like to go to malaysia so do i need a visa,international_visa,international_visa,1,1.0,1.0,international_visa,1.0,,,,,1,144,0.00010605000000000002,,,
E2-oos,test-3403,test,is a travel visa needed for thailand,international_visa,international_visa,1,1.0,1.0,international_visa,1.0,,,,,1,104,0.000105798,,,
E2-oos,test-3404,test,what are the visa requirements for brazil,international_visa,international_visa,1,1.0,1.0,international_visa,1.0,,,,,1,168,0.000105798,,,
